AREA_NAME,OCC_TITLE,TOT_EMP,JOBS_1000,LOC QUOTIENT,Score
"Spokane-Spokane Valley, WA","Installation, Maintenance, and Repair","8,600",38.09,0.98,4.8
"Spokane-Spokane Valley, WA",Production,"12,500",55.394,0.85,3.5
"Spokane-Spokane Valley, WA",Transportation and Material Moving,"14,900",66.016,0.95,4.5
"Springfield, IL",Management,0,0,0,0
"Springfield, IL",Business and Financial Operations,"6,870",64.566,1.24,7.4
"Springfield, IL",Computer and Mathematical,"3,080",28.978,0.98,4.8
"Springfield, IL",Architecture and Engineering,"1,340",12.577,0.71,2.1
"Springfield, IL","Life, Physical, and Social Science",560,5.293,0.64,1.4
"Springfield, IL",Community and Social Service,"1,940",18.22,1.27,7.7
"Springfield, IL",Legal,990,9.291,1.21,7.1
"Springfield, IL","Education, Training, and Library","6,240",58.623,0.95,4.5
"Springfield, IL","Arts, Design, Entertainment, Sports, and Media","1,060",10.007,0.74,2.4
"Springfield, IL",Healthcare Practitioners and Technical,"9,550",89.751,1.51,10
"Springfield, IL",Healthcare Support,"3,570",33.507,1.16,6.6
"Springfield, IL",Protective Service,"2,610",24.542,1.02,5.2
"Springfield, IL",Food Preparation and Serving Related,"10,210",95.952,1.04,5.4
"Springfield, IL",Building and Grounds Cleaning and Maintenance,"2,980",28.04,0.89,3.9
"Springfield, IL",Personal Care and Service,"2,450",23.039,0.72,2.2
"Springfield, IL",Sales and Related,"9,690",91.029,0.88,3.8
"Springfield, IL",Office and Administrative Support,"21,100",198.304,1.26,7.6
"Springfield, IL","Farming, Fishing, and Forestry",70,0.661,0.2,0
"Springfield, IL",Construction and Extraction,"3,770",35.423,0.89,3.9
"Springfield, IL","Installation, Maintenance, and Repair","3,280",30.855,0.79,2.9
"Springfield, IL",Production,"2,890",27.153,0.42,0
"Springfield, IL",Transportation and Material Moving,"4,360",40.942,0.59,0.9
"Springfield, MA-CT",Management,"20,160",63.259,1.25,7.5
"Springfield, MA-CT",Business and Financial Operations,"13,040",40.928,0.79,2.9
"Springfield, MA-CT",Computer and Mathematical,"5,470",17.169,0.58,0.8
"Springfield, MA-CT",Architecture and Engineering,"4,120",12.918,0.73,2.3
"Springfield, MA-CT","Life, Physical, and Social Science","3,290",10.312,1.26,7.6
"Springfield, MA-CT",Community and Social Service,"11,150",34.98,2.43,10
"Springfield, MA-CT",Legal,"1,360",4.269,0.56,0.6
"Springfield, MA-CT","Education, Training, and Library","25,820",81.037,1.32,8.2
"Springfield, MA-CT","Arts, Design, Entertainment, Sports, and Media","3,250",10.192,0.75,2.5
"Springfield, MA-CT",Healthcare Practitioners and Technical,"22,650",71.101,1.2,7
"Springfield, MA-CT",Healthcare Support,"10,060",31.582,1.1,6
"Springfield, MA-CT",Protective Service,"8,610",27.033,1.12,6.2
"Springfield, MA-CT",Food Preparation and Serving Related,"27,780",87.186,0.94,4.4
"Springfield, MA-CT",Building and Grounds Cleaning and Maintenance,"9,380",29.443,0.93,4.3
"Springfield, MA-CT",Personal Care and Service,"14,520",45.568,1.42,9.2
"Springfield, MA-CT",Sales and Related,"27,190",85.332,0.82,3.2
"Springfield, MA-CT",Office and Administrative Support,"46,600",146.246,0.93,4.3
"Springfield, MA-CT","Farming, Fishing, and Forestry",70,0.235,0.07,0
"Springfield, MA-CT",Construction and Extraction,"9,710",30.472,0.77,2.7
"Springfield, MA-CT","Installation, Maintenance, and Repair","10,920",34.276,0.88,3.8
"Springfield, MA-CT",Production,"20,870",65.489,1.01,5.1
"Springfield, MA-CT",Transportation and Material Moving,"22,610",70.973,1.02,5.2
"Springfield, MO",Management,"7,650",38.013,0.75,2.5
"Springfield, MO",Business and Financial Operations,"7,310",36.305,0.7,2
"Springfield, MO",Computer and Mathematical,"4,430",22.02,0.74,2.4
"Springfield, MO",Architecture and Engineering,"1,710",8.489,0.48,0
"Springfield, MO","Life, Physical, and Social Science",930,4.641,0.57,0.7
"Springfield, MO",Community and Social Service,"3,390",16.828,1.17,6.7
"Springfield, MO",Legal,"1,080",5.363,0.7,2
"Springfield, MO","Education, Training, and Library","11,720",58.253,0.95,4.5
"Springfield, MO","Arts, Design, Entertainment, Sports, and Media","2,180",10.826,0.8,3
"Springfield, MO",Healthcare Practitioners and Technical,"15,420",76.6,1.29,7.9
"Springfield, MO",Healthcare Support,"7,020",34.897,1.21,7.1
"Springfield, MO",Protective Service,"3,960",19.675,0.82,3.2
"Springfield, MO",Food Preparation and Serving Related,"19,790",98.344,1.06,5.6
"Springfield, MO",Building and Grounds Cleaning and Maintenance,"5,740",28.518,0.9,4
"Springfield, MO",Personal Care and Service,"7,120",35.381,1.1,6
"Springfield, MO",Sales and Related,"22,600",112.268,1.08,5.8
"Springfield, MO",Office and Administrative Support,"33,400",165.939,1.06,5.6
"Springfield, MO","Farming, Fishing, and Forestry",100,0.481,0.15,0
"Springfield, MO",Construction and Extraction,"7,190",35.744,0.9,4
"Springfield, MO","Installation, Maintenance, and Repair","8,830",43.863,1.13,6.3
"Springfield, MO",Production,"11,740",58.306,0.9,4
"Springfield, MO",Transportation and Material Moving,"17,960",89.246,1.29,7.9
"St. Louis, MO-IL",Management,"66,660",49.558,0.98,4.8
"St. Louis, MO-IL",Business and Financial Operations,"73,690",54.782,1.06,5.6
"St. Louis, MO-IL",Computer and Mathematical,"46,000",34.196,1.15,6.5
"St. Louis, MO-IL",Architecture and Engineering,"21,420",15.922,0.89,3.9
"St. Louis, MO-IL","Life, Physical, and Social Science","9,560",7.108,0.87,3.7
"St. Louis, MO-IL",Community and Social Service,"19,010",14.135,0.98,4.8
"St. Louis, MO-IL",Legal,"9,670",7.186,0.94,4.4
"St. Louis, MO-IL","Education, Training, and Library","76,380",56.78,0.92,4.2
"St. Louis, MO-IL","Arts, Design, Entertainment, Sports, and Media","18,320",13.619,1,5
"St. Louis, MO-IL",Healthcare Practitioners and Technical,"88,280",65.634,1.11,6.1
"St. Louis, MO-IL",Healthcare Support,"39,900",29.662,1.03,5.3
"St. Louis, MO-IL",Protective Service,"28,650",21.3,0.88,3.8
"St. Louis, MO-IL",Food Preparation and Serving Related,"133,050",98.914,1.07,5.7
"St. Louis, MO-IL",Building and Grounds Cleaning and Maintenance,"42,750",31.784,1.01,5.1
"St. Louis, MO-IL",Personal Care and Service,"48,880",36.34,1.13,6.3
"St. Louis, MO-IL",Sales and Related,"136,350",101.368,0.98,4.8
"St. Louis, MO-IL",Office and Administrative Support,"222,240",165.225,1.05,5.5
"St. Louis, MO-IL","Farming, Fishing, and Forestry","1,090",0.813,0.25,0
"St. Louis, MO-IL",Construction and Extraction,"51,930",38.609,0.97,4.7
"St. Louis, MO-IL","Installation, Maintenance, and Repair","50,270",37.374,0.96,4.6
"St. Louis, MO-IL",Production,"79,100",58.805,0.91,4.1
"St. Louis, MO-IL",Transportation and Material Moving,"81,900",60.888,0.88,3.8
"Stockton-Lodi, CA",Management,"9,370",41.145,0.81,3.1
"Stockton-Lodi, CA",Business and Financial Operations,"6,290",27.61,0.53,0.3
"Stockton-Lodi, CA",Computer and Mathematical,"1,790",7.865,0.27,0
"Stockton-Lodi, CA",Architecture and Engineering,"1,640",7.193,0.4,0
"Stockton-Lodi, CA","Life, Physical, and Social Science","1,580",6.916,0.84,3.4
"Stockton-Lodi, CA",Community and Social Service,"3,360",14.751,1.03,5.3
"Stockton-Lodi, CA",Legal,830,3.631,0.47,0
"Stockton-Lodi, CA","Education, Training, and Library","17,210",75.54,1.23,7.3
"Stockton-Lodi, CA","Arts, Design, Entertainment, Sports, and Media","1,260",5.549,0.41,0
"Stockton-Lodi, CA",Healthcare Practitioners and Technical,"12,710",55.782,0.94,4.4
"Stockton-Lodi, CA",Healthcare Support,"5,660",24.845,0.86,3.6
"Stockton-Lodi, CA",Protective Service,"5,770",25.324,1.05,5.5
"Stockton-Lodi, CA",Food Preparation and Serving Related,"18,980",83.325,0.9,4
"Stockton-Lodi, CA",Building and Grounds Cleaning and Maintenance,"6,540",28.696,0.91,4.1
"Stockton-Lodi, CA",Personal Care and Service,"7,550",33.138,1.03,5.3
"Stockton-Lodi, CA",Sales and Related,"21,650",95.006,0.92,4.2
"Stockton-Lodi, CA",Office and Administrative Support,"36,220",158.954,1.01,5.1
"Stockton-Lodi, CA","Farming, Fishing, and Forestry","9,880",43.359,13.13,10
"Stockton-Lodi, CA",Construction and Extraction,"8,110",35.602,0.89,3.9
"Stockton-Lodi, CA","Installation, Maintenance, and Repair","9,140",40.134,1.03,5.3
"Stockton-Lodi, CA",Production,"13,960",61.278,0.94,4.4
"Stockton-Lodi, CA",Transportation and Material Moving,"28,330",124.355,1.79,10
"Syracuse, NY",Management,"12,590",41.72,0.83,3.3
"Syracuse, NY",Business and Financial Operations,"12,320",40.833,0.79,2.9
"Syracuse, NY",Computer and Mathematical,"6,520",21.619,0.73,2.3
"Syracuse, NY",Architecture and Engineering,"5,160",17.112,0.96,4.6
"Syracuse, NY","Life, Physical, and Social Science","3,260",10.788,1.31,8.1
"Syracuse, NY",Community and Social Service,"5,810",19.262,1.34,8.4
"Syracuse, NY",Legal,"2,140",7.081,0.92,4.2
"Syracuse, NY","Education, Training, and Library","26,430",87.614,1.42,9.2
"Syracuse, NY","Arts, Design, Entertainment, Sports, and Media","3,270",10.823,0.8,3
"Syracuse, NY",Healthcare Practitioners and Technical,"19,340",64.09,1.08,5.8
"Syracuse, NY",Healthcare Support,"8,170",27.088,0.94,4.4
"Syracuse, NY",Protective Service,"5,690",18.87,0.78,2.8
"Syracuse, NY",Food Preparation and Serving Related,"26,490",87.785,0.95,4.5
"Syracuse, NY",Building and Grounds Cleaning and Maintenance,"11,000",36.448,1.16,6.6
"Syracuse, NY",Personal Care and Service,"9,460",31.338,0.97,4.7
"Syracuse, NY",Sales and Related,"31,030",102.841,0.99,4.9
"Syracuse, NY",Office and Administrative Support,"51,700",171.34,1.09,5.9
"Syracuse, NY","Farming, Fishing, and Forestry",210,0.704,0.21,0
"Syracuse, NY",Construction and Extraction,"11,120",36.839,0.93,4.3
"Syracuse, NY","Installation, Maintenance, and Repair","13,350",44.234,1.14,6.4
"Syracuse, NY",Production,"16,520",54.765,0.84,3.4
"Syracuse, NY",Transportation and Material Moving,"20,160",66.806,0.96,4.6
"Tallahassee, FL",Management,"5,750",35.026,0.69,1.9
"Tallahassee, FL",Business and Financial Operations,"16,920",103.095,1.99,10
"Tallahassee, FL",Computer and Mathematical,"6,290",38.3,1.29,7.9
"Tallahassee, FL",Architecture and Engineering,"1,810",11.057,0.62,1.2
"Tallahassee, FL","Life, Physical, and Social Science","2,240",13.672,1.67,10
"Tallahassee, FL",Community and Social Service,"2,430",14.828,1.03,5.3
"Tallahassee, FL",Legal,"3,330",20.309,2.65,10
"Tallahassee, FL","Education, Training, and Library","14,560",88.735,1.44,9.4
"Tallahassee, FL","Arts, Design, Entertainment, Sports, and Media","2,490",15.157,1.12,6.2
"Tallahassee, FL",Healthcare Practitioners and Technical,"9,610",58.533,0.99,4.9
"Tallahassee, FL",Healthcare Support,"4,360",26.593,0.92,4.2
"Tallahassee, FL",Protective Service,"5,030",30.651,1.27,7.7
"Tallahassee, FL",Food Preparation and Serving Related,"16,570",100.982,1.09,5.9
"Tallahassee, FL",Building and Grounds Cleaning and Maintenance,"5,510",33.583,1.07,5.7
"Tallahassee, FL",Personal Care and Service,"3,730",22.704,0.71,2.1
"Tallahassee, FL",Sales and Related,"16,470",100.319,0.97,4.7
"Tallahassee, FL",Office and Administrative Support,"25,260",153.893,0.98,4.8
"Tallahassee, FL","Farming, Fishing, and Forestry",440,2.655,0.8,3
"Tallahassee, FL",Construction and Extraction,"5,400",32.901,0.83,3.3
"Tallahassee, FL","Installation, Maintenance, and Repair","5,940",36.198,0.93,4.3
"Tallahassee, FL",Production,"3,480",21.225,0.33,0
"Tallahassee, FL",Transportation and Material Moving,"6,500",39.584,0.57,0.7
"Tampa-St. Petersburg-Clearwater, FL",Management,"45,250",35.782,0.71,2.1
"Tampa-St. Petersburg-Clearwater, FL",Business and Financial Operations,"79,780",63.084,1.22,7.2
"Tampa-St. Petersburg-Clearwater, FL",Computer and Mathematical,"41,230",32.602,1.1,6
"Tampa-St. Petersburg-Clearwater, FL",Architecture and Engineering,"17,050",13.483,0.76,2.6
"Tampa-St. Petersburg-Clearwater, FL","Life, Physical, and Social Science","6,760",5.342,0.65,1.5
"Tampa-St. Petersburg-Clearwater, FL",Community and Social Service,"12,830",10.147,0.71,2.1
"Tampa-St. Petersburg-Clearwater, FL",Legal,"14,010",11.074,1.45,9.5
"Tampa-St. Petersburg-Clearwater, FL","Education, Training, and Library","62,240",49.211,0.8,3
"Tampa-St. Petersburg-Clearwater, FL","Arts, Design, Entertainment, Sports, and Media","14,500",11.464,0.85,3.5
"Tampa-St. Petersburg-Clearwater, FL",Healthcare Practitioners and Technical,"82,660",65.36,1.1,6
"Tampa-St. Petersburg-Clearwater, FL",Healthcare Support,"38,510",30.452,1.06,5.6
"Tampa-St. Petersburg-Clearwater, FL",Protective Service,"30,820",24.371,1.01,5.1
"Tampa-St. Petersburg-Clearwater, FL",Food Preparation and Serving Related,"126,710",100.19,1.08,5.8
"Tampa-St. Petersburg-Clearwater, FL",Building and Grounds Cleaning and Maintenance,"36,450",28.817,0.91,4.1
"Tampa-St. Petersburg-Clearwater, FL",Personal Care and Service,"34,780",27.5,0.86,3.6
"Tampa-St. Petersburg-Clearwater, FL",Sales and Related,"153,570",121.425,1.17,6.7
"Tampa-St. Petersburg-Clearwater, FL",Office and Administrative Support,"243,250",192.334,1.23,7.3
"Tampa-St. Petersburg-Clearwater, FL","Farming, Fishing, and Forestry","1,730",1.364,0.41,0
"Tampa-St. Petersburg-Clearwater, FL",Construction and Extraction,"50,590",40.003,1.01,5.1
"Tampa-St. Petersburg-Clearwater, FL","Installation, Maintenance, and Repair","51,050",40.364,1.04,5.4
"Tampa-St. Petersburg-Clearwater, FL",Production,"55,400",43.804,0.68,1.8
"Tampa-St. Petersburg-Clearwater, FL",Transportation and Material Moving,"65,550",51.826,0.75,2.5
"Toledo, OH",Management,"11,940",39.679,0.79,2.9
"Toledo, OH",Business and Financial Operations,"10,060",33.417,0.64,1.4
"Toledo, OH",Computer and Mathematical,"3,630",12.071,0.41,0
"Toledo, OH",Architecture and Engineering,"4,490",14.933,0.84,3.4
"Toledo, OH","Life, Physical, and Social Science","1,560",5.181,0.63,1.3
"Toledo, OH",Community and Social Service,"5,110",16.986,1.18,6.8
"Toledo, OH",Legal,"1,300",4.325,0.56,0.6
"Toledo, OH","Education, Training, and Library","17,950",59.635,0.97,4.7
"Toledo, OH","Arts, Design, Entertainment, Sports, and Media","3,290",10.929,0.81,3.1
"Toledo, OH",Healthcare Practitioners and Technical,"22,850",75.944,1.28,7.8
"Toledo, OH",Healthcare Support,"11,330",37.641,1.31,8.1
"Toledo, OH",Protective Service,"6,310",20.951,0.87,3.7
"Toledo, OH",Food Preparation and Serving Related,"29,390",97.672,1.06,5.6
"Toledo, OH",Building and Grounds Cleaning and Maintenance,"9,190",30.525,0.97,4.7
"Toledo, OH",Personal Care and Service,"6,460",21.453,0.67,1.7
"Toledo, OH",Sales and Related,"27,820",92.427,0.89,3.9
"Toledo, OH",Office and Administrative Support,"43,750",145.363,0.93,4.3
"Toledo, OH","Farming, Fishing, and Forestry",160,0.535,0.16,0
"Toledo, OH",Construction and Extraction,"11,120",36.952,0.93,4.3
"Toledo, OH","Installation, Maintenance, and Repair","12,930",42.974,1.11,6.1
"Toledo, OH",Production,"35,140",116.776,1.8,10
"Toledo, OH",Transportation and Material Moving,"25,170",83.626,1.21,7.1
"Topeka, KS",Management,"5,610",51.056,1.01,5.1
"Topeka, KS",Business and Financial Operations,"6,110",55.558,1.07,5.7
"Topeka, KS",Computer and Mathematical,"2,980",27.131,0.91,4.1
"Topeka, KS",Architecture and Engineering,"1,470",13.396,0.75,2.5
"Topeka, KS","Life, Physical, and Social Science",860,7.801,0.95,4.5
"Topeka, KS",Community and Social Service,"1,830",16.623,1.16,6.6
"Topeka, KS",Legal,"1,150",10.453,1.36,8.6
"Topeka, KS","Education, Training, and Library","6,880",62.63,1.02,5.2
"Topeka, KS","Arts, Design, Entertainment, Sports, and Media","1,130",10.318,0.76,2.6
"Topeka, KS",Healthcare Practitioners and Technical,"7,350",66.855,1.13,6.3
"Topeka, KS",Healthcare Support,"4,880",44.355,1.54,10
"Topeka, KS",Protective Service,"3,170",28.847,1.2,7
"Topeka, KS",Food Preparation and Serving Related,"8,730",79.415,0.86,3.6
"Topeka, KS",Building and Grounds Cleaning and Maintenance,"3,930",35.731,1.13,6.3
"Topeka, KS",Personal Care and Service,"3,470",31.558,0.98,4.8
"Topeka, KS",Sales and Related,"8,980",81.713,0.79,2.9
"Topeka, KS",Office and Administrative Support,"18,480",168.17,1.07,5.7
"Topeka, KS","Farming, Fishing, and Forestry",270,2.425,0.73,2.3
"Topeka, KS",Construction and Extraction,"4,980",45.267,1.14,6.4
"Topeka, KS","Installation, Maintenance, and Repair","4,610",41.969,1.08,5.8
"Topeka, KS",Production,"6,280",57.096,0.88,3.8
"Topeka, KS",Transportation and Material Moving,"6,770",61.635,0.89,3.9
"Tucson, AZ",Management,"18,650",52.021,1.03,5.3
"Tucson, AZ",Business and Financial Operations,"15,070",42.033,0.81,3.1
"Tucson, AZ",Computer and Mathematical,"11,530",32.154,1.08,5.8
"Tucson, AZ",Architecture and Engineering,"7,620",21.25,1.19,6.9
"Tucson, AZ","Life, Physical, and Social Science","4,100",11.442,1.39,8.9
"Tucson, AZ",Community and Social Service,"7,860",21.919,1.52,10
"Tucson, AZ",Legal,"2,360",6.593,0.86,3.6
"Tucson, AZ","Education, Training, and Library","22,240",62.027,1.01,5.1
"Tucson, AZ","Arts, Design, Entertainment, Sports, and Media","4,680",13.053,0.96,4.6
"Tucson, AZ",Healthcare Practitioners and Technical,"23,900",66.655,1.13,6.3
"Tucson, AZ",Healthcare Support,"9,920",27.67,0.96,4.6
"Tucson, AZ",Protective Service,"11,970",33.377,1.38,8.8
"Tucson, AZ",Food Preparation and Serving Related,"36,690",102.323,1.11,6.1
"Tucson, AZ",Building and Grounds Cleaning and Maintenance,"11,280",31.462,1,5
"Tucson, AZ",Personal Care and Service,"17,480",48.76,1.52,10
"Tucson, AZ",Sales and Related,"35,970",100.307,0.97,4.7
"Tucson, AZ",Office and Administrative Support,"60,970",170.017,1.08,5.8
"Tucson, AZ","Farming, Fishing, and Forestry",420,1.173,0.36,0
"Tucson, AZ",Construction and Extraction,"13,380",37.325,0.94,4.4
"Tucson, AZ","Installation, Maintenance, and Repair","14,460",40.33,1.04,5.4
"Tucson, AZ",Production,"11,490",32.053,0.49,0
"Tucson, AZ",Transportation and Material Moving,"16,520",46.056,0.66,1.6
"Tulsa, OK",Management,"24,390",56.297,1.11,6.1
"Tulsa, OK",Business and Financial Operations,"17,970",41.481,0.8,3
"Tulsa, OK",Computer and Mathematical,"8,440",19.491,0.66,1.6
"Tulsa, OK",Architecture and Engineering,"8,920",20.593,1.16,6.6
"Tulsa, OK","Life, Physical, and Social Science","1,980",4.579,0.56,0.6
"Tulsa, OK",Community and Social Service,"5,470",12.619,0.88,3.8
"Tulsa, OK",Legal,"3,290",7.591,0.99,4.9
"Tulsa, OK","Education, Training, and Library","22,140",51.099,0.83,3.3
"Tulsa, OK","Arts, Design, Entertainment, Sports, and Media","3,990",9.218,0.68,1.8
"Tulsa, OK",Healthcare Practitioners and Technical,"24,230",55.944,0.94,4.4
"Tulsa, OK",Healthcare Support,"13,650",31.51,1.09,5.9
"Tulsa, OK",Protective Service,"8,770",20.242,0.84,3.4
"Tulsa, OK",Food Preparation and Serving Related,"41,010",94.663,1.02,5.2
"Tulsa, OK",Building and Grounds Cleaning and Maintenance,"10,470",24.177,0.77,2.7
